10;103360620;103360926;DPCD;103360959;+;11764067;11764069	0.646715320582633	247.454434975809	0.0100007275664535	3.37251242667855	57.2757725197957	0.0412547426285423
10;103771555;103772589;C10orf76;103771541;-;11797321;11797313	0.412864556520565	74.0557960463305	0.0100116788967014	86.8244341665646	997.065933844923	0.316980312612604
10;104183485;104183554;CUEDC2;104183475;-;11848155;11848129	0.141062173735261	999.521631607395	0.01000083766227	3.43596914140765	584.750615542793	0.19566441153825
10;105197829;105198426;PDCD11;105198442;+;11928016;11928017	0.100000178294296	174.584652419853	0.340497825958273	16.1928850689996	463.025009759724	0.491693745843812
10;112647645;112649266;PDCD4;112649290;+;12045259;12045260	0.10000005222639	999.060848058037	0.492832464253709	0.570243881561092	137.622836802052	0.0100001221024095
10;123733616;123734388;NSMCE4A;123733597;-;12314744;12314714	0.292043298415377	203.113764941425	0.0100126668895424	0.72291042160052	3.15892137049841	0.0100002140946605
10;124754268;124755509;IKZF5;124754240;-;12350990;12350976	0.68704634261306	285.416369996986	0.578767719125983	0.899745537917026	22.069014533933	0.0100000115588796
10;126660688;126662195;ZRANB1;126662213;+;12419258;12419259	0.407483966302944	186.093412546426	0.0100009264897436	2.43166420919096	36.9715858408163	0.199953617892239
10;127685194;127685974;FANK1;127685988;+;12450830;12450831	0.647753440052438	87.125443924982	0.0100066519943025	2.74513480036506	4.69523263544614	0.0676124955518896
10;135116503;135122326;TUBGCP2;135116485;-;12671035;12671017	0.227093221356237	179.594032621256	0.0100220484810964	4.46807665360939	119.831714246374	0.0100000783547469
10;50952187;50952695;OGDHL;50952169;-;10284563;10284549	1.09051468966151	545.827328664285	0.0100000502848478	0.996952609361485	6.23937001054184	0.0100000233434393
10;5497082;5498027;NET1;5498049;+;9053335;9053337	0.239542726822153	192.377398626524	0.0100000570848843	1.72809496467711	9.39527912575941	0.0243913578909518
10;5978551;5979047;FBXO18;5979072;+;9092396;9092397	3.54059020145676	509.293857791479	0.0100124599508854	1.225648542301	43.1701051097541	0.0100007698992357
10;70263469;70266341;SLC25A16;70263453;-;10551429;10551416	0.195573193382209	104.066079631217	0.0100003292783121	1.68843275107877	515.807780014971	0.0100003311043933
10;70955022;70956733;SUPV3L1;70956747;+;10611566;10611568	0.100000063138027	51.5821311153919	0.711068228039348	3.75791794506402	26.2501493622752	0.42506699422393
10;75231388;75234676;PPP3CB;75231372;-;10831401;10831378	2.53281431940117	676.582512512611	0.86273528941097	27.8519323003431	999.231363636778	0.320168252988324
10;75280801;75283340;USP54;75280786;-;10837919;10837904	0.516495293397807	148.517439924428	0.0100000257708042	1.93539649040822	20.1755879022077	0.0100000929172053
10;75566590;75566865;NDST2;75566570;-;10873454;10873442	2.11013790253216	81.1421337230754	0.0100004617367705	2.29330435001457	18.5511852310999	0.0405641191651133
10;82264535;82266954;TSPAN14;82266983;+;11134681;11134682	1.6972734545855	214.687386660143	0.0100000244318442	3.61306709649397	108.640208066268	0.0100000654530574
10;89519558;89527429;ATAD1;89519545;-;11275181;11275164	0.337224287889751	2.53328621406345	0.0100015538812638	17.8364104615343	3.07223414984904	0.0259217218088443
10;93244413;93244921;HECTD2;93244936;+;11359057;11359059	1.13085019858249	42.9428029112654	0.0100008312288512	3.40811396468779	5.57427208682277	0.0100002299409583
10;97141573;97143741;SORBS1;97141557;-;11489183;11489173	0.100000258632868	997.858332609491	0.136570590250723	16.800876883291	999.971211851522	0.175858981350248
10;99214557;99215395;ZDHHC16;99215416;+;11592826;11592827	1.51610236849541	80.2941543028015	0.0100000044784867	3.2786806621685	4.6058682380563	0.025748152335588
10;99502922;99504468;ZFYVE27;99504485;+;11615488;11615489	0.115813640721331	74.9327866214697	0.0100004990948666	1.87485770972397	8.15114390888401	0.0212078493279512
10;99683182;99695926;CRTAC1;99683158;-;11623753;11623747	0.177289781657602	460.035430407674	0.0100081106863043	2.12225726969114	28.7453859612009	0.010000018918488
1;100477090;100480840;SLC35A3;100480857;+;4326479;4326480	0.117948633350029	118.359765586874	0.0100053146458961	3.45456114396405	91.0121881585533	0.164047066433203
